dataset,noise,trial,algorithm,mu,lam_step,accuracy,frobenius,gt_frobenius
voles,10,2,fugal_init,0.3,0.6,0.938289,376.0,364.0
voles,10,2,fugal_init,0.3,0.8,0.938289,376.0,364.0
voles,10,2,fugal_init,0.3,1.0,0.938289,376.0,364.0
voles,10,2,fugal_init,0.5,0.2,0.929874,392.0,364.0
voles,10,2,fugal_init,0.5,0.4,0.935484,384.0,364.0
voles,10,2,fugal_init,0.5,0.6,0.936886,380.0,364.0
voles,10,2,fugal_init,0.5,0.8,0.936886,380.0,364.0
voles,10,2,fugal_init,0.5,1.0,0.936886,380.0,364.0
voles,10,2,fugal_init,1,0.2,0.938289,380.0,364.0
voles,10,2,fugal_init,1,0.4,0.938289,380.0,364.0
voles,10,2,fugal_init,1,0.6,0.938289,380.0,364.0
voles,10,2,fugal_init,1,0.8,0.938289,380.0,364.0
voles,10,2,fugal_init,1,1.0,0.938289,380.0,364.0
voles,10,2,fugal_init,2,0.2,0.934081,392.0,364.0
voles,10,2,fugal_init,2,0.4,0.934081,392.0,364.0
voles,10,2,fugal_init,2,0.6,0.934081,392.0,364.0
voles,10,2,fugal_init,2,0.8,0.934081,392.0,364.0
voles,10,2,fugal_init,2,1.0,0.934081,392.0,364.0
voles,15,0,fugal_init,0.05,0.2,0.939691,690.0,678.0
voles,15,0,fugal_init,0.05,0.4,0.939691,694.0,678.0
voles,15,0,fugal_init,0.05,0.6,0.941094,694.0,678.0
voles,15,0,fugal_init,0.05,0.8,0.921459,714.0,678.0
voles,15,0,fugal_init,0.05,1.0,0.87798,998.0,678.0
voles,15,0,fugal_init,0.1,0.2,0.945302,686.0,678.0
voles,15,0,fugal_init,0.1,0.4,0.936886,686.0,678.0
voles,15,0,fugal_init,0.1,0.6,0.929874,694.0,678.0
voles,15,0,fugal_init,0.1,0.8,0.931276,694.0,678.0
voles,15,0,fugal_init,0.1,1.0,0.922861,694.0,678.0
voles,15,0,fugal_init,0.3,0.2,0.939691,686.0,678.0
voles,15,0,fugal_init,0.3,0.4,0.928471,686.0,678.0
voles,15,0,fugal_init,0.3,0.6,0.928471,686.0,678.0
voles,15,0,fugal_init,0.3,0.8,0.928471,686.0,678.0
voles,15,0,fugal_init,0.3,1.0,0.925666,690.0,678.0
voles,15,0,fugal_init,0.5,0.2,0.929874,694.0,678.0
voles,15,0,fugal_init,0.5,0.4,0.924264,702.0,678.0
voles,15,0,fugal_init,0.5,0.6,0.921459,702.0,678.0
voles,15,0,fugal_init,0.5,0.8,0.922861,710.0,678.0
voles,15,0,fugal_init,0.5,1.0,0.921459,714.0,678.0
voles,15,0,fugal_init,1,0.2,0.915849,754.0,678.0
voles,15,0,fugal_init,1,0.4,0.910238,746.0,678.0
voles,15,0,fugal_init,1,0.6,0.907433,758.0,678.0
voles,15,0,fugal_init,1,0.8,0.906031,758.0,678.0
voles,15,0,fugal_init,1,1.0,0.906031,758.0,678.0
voles,15,0,fugal_init,2,0.2,0.897616,794.0,678.0
voles,15,0,fugal_init,2,0.4,0.897616,790.0,678.0
voles,15,0,fugal_init,2,0.6,0.896213,794.0,678.0
voles,15,0,fugal_init,2,0.8,0.896213,798.0,678.0
voles,15,0,fugal_init,2,1.0,0.893408,810.0,678.0
voles,15,1,fugal_init,0.05,0.2,0.893408,878.0,698.0
voles,15,1,fugal_init,0.05,0.4,0.887798,890.0,698.0
voles,15,1,fugal_init,0.05,0.6,0.889201,910.0,698.0
voles,15,1,fugal_init,0.05,0.8,0.87237,958.0,698.0
voles,15,1,fugal_init,0.05,1.0,0.816269,1286.0,698.0
voles,15,1,fugal_init,0.1,0.2,0.890603,866.0,698.0
voles,15,1,fugal_init,0.1,0.4,0.892006,886.0,698.0
voles,15,1,fugal_init,0.1,0.6,0.886396,886.0,698.0
voles,15,1,fugal_init,0.1,0.8,0.876578,902.0,698.0
voles,15,1,fugal_init,0.1,1.0,0.88359,918.0,698.0
voles,15,1,fugal_init,0.3,0.2,0.886396,862.0,698.0
voles,15,1,fugal_init,0.3,0.4,0.882188,870.0,698.0
voles,15,1,fugal_init,0.3,0.6,0.880785,898.0,698.0
voles,15,1,fugal_init,0.3,0.8,0.879383,906.0,698.0
voles,15,1,fugal_init,0.3,1.0,0.884993,906.0,698.0
voles,15,1,fugal_init,0.5,0.2,0.936886,702.0,698.0
voles,15,1,fugal_init,0.5,0.4,0.935484,714.0,698.0
voles,15,1,fugal_init,0.5,0.6,0.934081,718.0,698.0
voles,15,1,fugal_init,0.5,0.8,0.932679,718.0,698.0
voles,15,1,fugal_init,0.5,1.0,0.932679,718.0,698.0
voles,15,1,fugal_init,1,0.2,0.932679,722.0,698.0
voles,15,1,fugal_init,1,0.4,0.929874,722.0,698.0
voles,15,1,fugal_init,1,0.6,0.929874,726.0,698.0
voles,15,1,fugal_init,1,0.8,0.925666,730.0,698.0
voles,15,1,fugal_init,1,1.0,0.925666,730.0,698.0
voles,15,1,fugal_init,2,0.2,0.911641,774.0,698.0
voles,15,1,fugal_init,2,0.4,0.913043,778.0,698.0
voles,15,1,fugal_init,2,0.6,0.914446,774.0,698.0
voles,15,1,fugal_init,2,0.8,0.907433,790.0,698.0
voles,15,1,fugal_init,2,1.0,0.907433,790.0,698.0
voles,15,2,fugal_init,0.05,0.2,0.906031,656.0,632.0
voles,15,2,fugal_init,0.05,0.4,0.910238,656.0,632.0
voles,15,2,fugal_init,0.05,0.6,0.915849,660.0,632.0
voles,15,2,fugal_init,0.05,0.8,0.917251,656.0,632.0
voles,15,2,fugal_init,0.05,1.0,0.897616,824.0,632.0
voles,15,2,fugal_init,0.1,0.2,0.908836,656.0,632.0
voles,15,2,fugal_init,0.1,0.4,0.915849,660.0,632.0
voles,15,2,fugal_init,0.1,0.6,0.920056,652.0,632.0
voles,15,2,fugal_init,0.1,0.8,0.915849,652.0,632.0
voles,15,2,fugal_init,0.1,1.0,0.921459,660.0,632.0
voles,15,2,fugal_init,0.3,0.2,0.903226,664.0,632.0
voles,15,2,fugal_init,0.3,0.4,0.918654,660.0,632.0
voles,15,2,fugal_init,0.3,0.6,0.927069,652.0,632.0
voles,15,2,fugal_init,0.3,0.8,0.927069,652.0,632.0
voles,15,2,fugal_init,0.3,1.0,0.925666,652.0,632.0
voles,15,2,fugal_init,0.5,0.2,0.907433,668.0,632.0
voles,15,2,fugal_init,0.5,0.4,0.921459,656.0,632.0
voles,15,2,fugal_init,0.5,0.6,0.928471,648.0,632.0
voles,15,2,fugal_init,0.5,0.8,0.927069,648.0,632.0
voles,15,2,fugal_init,0.5,1.0,0.927069,648.0,632.0
voles,15,2,fugal_init,1,0.2,0.917251,676.0,632.0
voles,15,2,fugal_init,1,0.4,0.925666,668.0,632.0
voles,15,2,fugal_init,1,0.6,0.925666,668.0,632.0
voles,15,2,fugal_init,1,0.8,0.925666,668.0,632.0
voles,15,2,fugal_init,1,1.0,0.927069,664.0,632.0
voles,15,2,fugal_init,2,0.2,0.915849,696.0,632.0
voles,15,2,fugal_init,2,0.4,0.915849,696.0,632.0
voles,15,2,fugal_init,2,0.6,0.915849,696.0,632.0
voles,15,2,fugal_init,2,0.8,0.917251,696.0,632.0
voles,15,2,fugal_init,2,1.0,0.915849,700.0,632.0
voles,20,0,fugal_init,0.05,0.2,0.925666,894.0,874.0
voles,20,0,fugal_init,0.05,0.4,0.920056,902.0,874.0
voles,20,0,fugal_init,0.05,0.6,0.915849,942.0,874.0
voles,20,0,fugal_init,0.05,0.8,0.887798,1102.0,874.0
voles,20,0,fugal_init,0.05,1.0,0.830295,1538.0,874.0
voles,20,0,fugal_init,0.1,0.2,0.934081,882.0,874.0
voles,20,0,fugal_init,0.1,0.4,0.925666,902.0,874.0
voles,20,0,fugal_init,0.1,0.6,0.928471,898.0,874.0
voles,20,0,fugal_init,0.1,0.8,0.922861,902.0,874.0
voles,20,0,fugal_init,0.1,1.0,0.927069,906.0,874.0
voles,20,0,fugal_init,0.3,0.2,0.932679,894.0,874.0
voles,20,0,fugal_init,0.3,0.4,0.920056,914.0,874.0
voles,20,0,fugal_init,0.3,0.6,0.907433,902.0,874.0
voles,20,0,fugal_init,0.3,0.8,0.903226,906.0,874.0
voles,20,0,fugal_init,0.3,1.0,0.906031,906.0,874.0
voles,20,0,fugal_init,0.5,0.2,0.921459,914.0,874.0
voles,20,0,fugal_init,0.5,0.4,0.901823,934.0,874.0
voles,20,0,fugal_init,0.5,0.6,0.899018,934.0,874.0
voles,20,0,fugal_init,0.5,0.8,0.896213,930.0,874.0
voles,20,0,fugal_init,0.5,1.0,0.896213,938.0,874.0
voles,20,0,fugal_init,1,0.2,0.893408,954.0,874.0
voles,20,0,fugal_init,1,0.4,0.88359,954.0,874.0
voles,20,0,fugal_init,1,0.6,0.879383,966.0,874.0
voles,20,0,fugal_init,1,0.8,0.882188,958.0,874.0
voles,20,0,fugal_init,1,1.0,0.880785,958.0,874.0
voles,20,0,fugal_init,2,0.2,0.88359,1014.0,874.0
voles,20,0,fugal_init,2,0.4,0.865358,1046.0,874.0
voles,20,0,fugal_init,2,0.6,0.86676,1054.0,874.0
voles,20,0,fugal_init,2,0.8,0.863955,1054.0,874.0
voles,20,0,fugal_init,2,1.0,0.859748,1070.0,874.0
voles,20,1,fugal_init,0.05,0.2,0.914446,966.0,934.0
voles,20,1,fugal_init,0.05,0.4,0.840112,1154.0,934.0
voles,20,1,fugal_init,0.05,0.6,0.83871,1274.0,934.0
voles,20,1,fugal_init,0.05,0.8,0.791024,1450.0,934.0
voles,20,1,fugal_init,0.05,1.0,0.754558,1786.0,934.0
voles,20,1,fugal_init,0.1,0.2,0.854137,1126.0,934.0
voles,20,1,fugal_init,0.1,0.4,0.837307,1158.0,934.0
voles,20,1,fugal_init,0.1,0.6,0.826087,1190.0,934.0
voles,20,1,fugal_init,0.1,0.8,0.834502,1226.0,934.0
voles,20,1,fugal_init,0.1,1.0,0.800842,1350.0,934.0
voles,20,1,fugal_init,0.3,0.2,0.911641,962.0,934.0
voles,20,1,fugal_init,0.3,0.4,0.907433,950.0,934.0
voles,20,1,fugal_init,0.3,0.6,0.899018,962.0,934.0
voles,20,1,fugal_init,0.3,0.8,0.897616,958.0,934.0
voles,20,1,fugal_init,0.3,1.0,0.894811,974.0,934.0
voles,20,1,fugal_init,0.5,0.2,0.904628,978.0,934.0
voles,20,1,fugal_init,0.5,0.4,0.899018,982.0,934.0
voles,20,1,fugal_init,0.5,0.6,0.894811,978.0,934.0
voles,20,1,fugal_init,0.5,0.8,0.893408,978.0,934.0
voles,20,1,fugal_init,0.5,1.0,0.890603,986.0,934.0
voles,20,1,fugal_init,1,0.2,0.901823,990.0,934.0
voles,20,1,fugal_init,1,0.4,0.892006,1002.0,934.0
voles,20,1,fugal_init,1,0.6,0.889201,1006.0,934.0
voles,20,1,fugal_init,1,0.8,0.886396,1006.0,934.0
voles,20,1,fugal_init,1,1.0,0.884993,1010.0,934.0
voles,20,1,fugal_init,2,0.2,0.87798,1050.0,934.0
voles,20,1,fugal_init,2,0.4,0.87798,1050.0,934.0
voles,20,1,fugal_init,2,0.6,0.87798,1054.0,934.0
voles,20,1,fugal_init,2,0.8,0.875175,1062.0,934.0
voles,20,1,fugal_init,2,1.0,0.873773,1058.0,934.0
voles,20,2,fugal_init,0.05,0.2,0.847125,1034.0,854.0
voles,20,2,fugal_init,0.05,0.4,0.84993,1034.0,854.0
voles,20,2,fugal_init,0.05,0.6,0.840112,1122.0,854.0
voles,20,2,fugal_init,0.05,0.8,0.819074,1202.0,854.0
voles,20,2,fugal_init,0.05,1.0,0.795231,1466.0,854.0
voles,20,2,fugal_init,0.1,0.2,0.862553,966.0,854.0
voles,20,2,fugal_init,0.1,0.4,0.887798,910.0,854.0
voles,20,2,fugal_init,0.1,0.6,0.890603,910.0,854.0
voles,20,2,fugal_init,0.1,0.8,0.870968,970.0,854.0
voles,20,2,fugal_init,0.1,1.0,0.870968,998.0,854.0
voles,20,2,fugal_init,0.3,0.2,0.884993,902.0,854.0
voles,20,2,fugal_init,0.3,0.4,0.884993,902.0,854.0
voles,20,2,fugal_init,0.3,0.6,0.899018,886.0,854.0
voles,20,2,fugal_init,0.3,0.8,0.894811,878.0,854.0
voles,20,2,fugal_init,0.3,1.0,0.892006,890.0,854.0
voles,20,2,fugal_init,0.5,0.2,0.892006,906.0,854.0
voles,20,2,fugal_init,0.5,0.4,0.893408,898.0,854.0
voles,20,2,fugal_init,0.5,0.6,0.896213,890.0,854.0
voles,20,2,fugal_init,0.5,0.8,0.897616,898.0,854.0
voles,20,2,fugal_init,0.5,1.0,0.893408,918.0,854.0
voles,20,2,fugal_init,1,0.2,0.882188,938.0,854.0
voles,20,2,fugal_init,1,0.4,0.894811,938.0,854.0
voles,20,2,fugal_init,1,0.6,0.892006,930.0,854.0
voles,20,2,fugal_init,1,0.8,0.894811,942.0,854.0
voles,20,2,fugal_init,1,1.0,0.894811,934.0,854.0
voles,20,2,fugal_init,2,0.2,0.863955,998.0,854.0
voles,20,2,fugal_init,2,0.4,0.869565,1014.0,854.0
voles,20,2,fugal_init,2,0.6,0.869565,1018.0,854.0
voles,20,2,fugal_init,2,0.8,0.875175,1010.0,854.0
voles,20,2,fugal_init,2,1.0,0.868163,1030.0,854.0
voles,5,0,fugal_init,0.05,0.2,0.963534,222.0,222.0
voles,5,0,fugal_init,0.05,0.4,0.960729,222.0,222.0
voles,5,0,fugal_init,0.05,0.6,0.960729,222.0,222.0
voles,5,0,fugal_init,0.05,0.8,0.959327,222.0,222.0
voles,5,0,fugal_init,0.05,1.0,0.960729,222.0,222.0
voles,5,0,fugal_init,0.1,0.2,0.957924,222.0,222.0
voles,5,0,fugal_init,0.1,0.4,0.957924,222.0,222.0
voles,5,0,fugal_init,0.1,0.6,0.957924,222.0,222.0
voles,5,0,fugal_init,0.1,0.8,0.955119,222.0,222.0
voles,5,0,fugal_init,0.1,1.0,0.955119,222.0,222.0
voles,5,0,fugal_init,0.3,0.2,0.957924,222.0,222.0
voles,5,0,fugal_init,0.3,0.4,0.955119,222.0,222.0
voles,5,0,fugal_init,0.3,0.6,0.955119,222.0,222.0
voles,5,0,fugal_init,0.3,0.8,0.955119,222.0,222.0
voles,5,0,fugal_init,0.3,1.0,0.955119,222.0,222.0
voles,5,0,fugal_init,0.5,0.2,0.955119,222.0,222.0
voles,5,0,fugal_init,0.5,0.4,0.955119,222.0,222.0
voles,5,0,fugal_init,0.5,0.6,0.955119,222.0,222.0
voles,5,0,fugal_init,0.5,0.8,0.955119,222.0,222.0
voles,5,0,fugal_init,0.5,1.0,0.955119,222.0,222.0
voles,5,0,fugal_init,1,0.2,0.952314,234.0,222.0
voles,5,0,fugal_init,1,0.4,0.948107,246.0,222.0
voles,5,0,fugal_init,1,0.6,0.948107,246.0,222.0
voles,5,0,fugal_init,1,0.8,0.948107,246.0,222.0
voles,5,0,fugal_init,1,1.0,0.948107,246.0,222.0
voles,5,0,fugal_init,2,0.2,0.934081,298.0,222.0
voles,5,0,fugal_init,2,0.4,0.934081,298.0,222.0
voles,5,0,fugal_init,2,0.6,0.934081,298.0,222.0
voles,5,0,fugal_init,2,0.8,0.934081,298.0,222.0
voles,5,0,fugal_init,2,1.0,0.934081,298.0,222.0
voles,5,1,fugal_init,0.05,0.2,0.943899,252.0,252.0
voles,5,1,fugal_init,0.05,0.4,0.943899,252.0,252.0
voles,5,1,fugal_init,0.05,0.6,0.935484,252.0,252.0
voles,5,1,fugal_init,0.05,0.8,0.931276,252.0,252.0
voles,5,1,fugal_init,0.05,1.0,0.935484,252.0,252.0
voles,5,1,fugal_init,0.1,0.2,0.946704,252.0,252.0
voles,5,1,fugal_init,0.1,0.4,0.938289,252.0,252.0
voles,5,1,fugal_init,0.1,0.6,0.941094,252.0,252.0
voles,5,1,fugal_init,0.1,0.8,0.939691,252.0,252.0
voles,5,1,fugal_init,0.1,1.0,0.939691,252.0,252.0
voles,5,1,fugal_init,0.3,0.2,0.941094,252.0,252.0
voles,5,1,fugal_init,0.3,0.4,0.936886,252.0,252.0
voles,5,1,fugal_init,0.3,0.6,0.939691,252.0,252.0
voles,5,1,fugal_init,0.3,0.8,0.939691,252.0,252.0
voles,5,1,fugal_init,0.3,1.0,0.939691,252.0,252.0
voles,5,1,fugal_init,0.5,0.2,0.936886,252.0,252.0
voles,5,1,fugal_init,0.5,0.4,0.939691,252.0,252.0
voles,5,1,fugal_init,0.5,0.6,0.939691,252.0,252.0
voles,5,1,fugal_init,0.5,0.8,0.939691,252.0,252.0
voles,5,1,fugal_init,0.5,1.0,0.939691,252.0,252.0
voles,5,1,fugal_init,1,0.2,0.934081,252.0,252.0
voles,5,1,fugal_init,1,0.4,0.936886,252.0,252.0
voles,5,1,fugal_init,1,0.6,0.939691,252.0,252.0
voles,5,1,fugal_init,1,0.8,0.939691,252.0,252.0
voles,5,1,fugal_init,1,1.0,0.939691,252.0,252.0
voles,5,1,fugal_init,2,0.2,0.929874,280.0,252.0
voles,5,1,fugal_init,2,0.4,0.929874,280.0,252.0
voles,5,1,fugal_init,2,0.6,0.929874,280.0,252.0
voles,5,1,fugal_init,2,0.8,0.929874,280.0,252.0
voles,5,1,fugal_init,2,1.0,0.929874,280.0,252.0
voles,5,2,fugal_init,0.05,0.2,0.938289,184.0,168.0
voles,5,2,fugal_init,0.05,0.4,0.929874,184.0,168.0
voles,5,2,fugal_init,0.05,0.6,0.932679,176.0,168.0
voles,5,2,fugal_init,0.05,0.8,0.936886,176.0,168.0
voles,5,2,fugal_init,0.05,1.0,0.931276,176.0,168.0
voles,5,2,fugal_init,0.1,0.2,0.935484,184.0,168.0
voles,5,2,fugal_init,0.1,0.4,0.929874,184.0,168.0
voles,5,2,fugal_init,0.1,0.6,0.936886,176.0,168.0
voles,5,2,fugal_init,0.1,0.8,0.936886,176.0,168.0
voles,5,2,fugal_init,0.1,1.0,0.936886,176.0,168.0
voles,5,2,fugal_init,0.3,0.2,0.934081,184.0,168.0
voles,5,2,fugal_init,0.3,0.4,0.938289,176.0,168.0
voles,5,2,fugal_init,0.3,0.6,0.938289,176.0,168.0
voles,5,2,fugal_init,0.3,0.8,0.936886,176.0,168.0
voles,5,2,fugal_init,0.3,1.0,0.936886,176.0,168.0
voles,5,2,fugal_init,0.5,0.2,0.941094,168.0,168.0
voles,5,2,fugal_init,0.5,0.4,0.941094,168.0,168.0
voles,5,2,fugal_init,0.5,0.6,0.941094,168.0,168.0
voles,5,2,fugal_init,0.5,0.8,0.941094,168.0,168.0
voles,5,2,fugal_init,0.5,1.0,0.941094,168.0,168.0
voles,5,2,fugal_init,1,0.2,0.938289,168.0,168.0
voles,5,2,fugal_init,1,0.4,0.941094,168.0,168.0
voles,5,2,fugal_init,1,0.6,0.941094,168.0,168.0
voles,5,2,fugal_init,1,0.8,0.941094,168.0,168.0
voles,5,2,fugal_init,1,1.0,0.941094,168.0,168.0
voles,5,2,fugal_init,2,0.2,0.941094,168.0,168.0
voles,5,2,fugal_init,2,0.4,0.941094,168.0,168.0
voles,5,2,fugal_init,2,0.6,0.941094,168.0,168.0
voles,5,2,fugal_init,2,0.8,0.941094,168.0,168.0
voles,5,2,fugal_init,2,1.0,0.941094,168.0,168.0
